"Basename","Sample_Name","Sample_Plate","Sample_Well","Sentrix_ID","Sentrix_Position","Sample_Group","Pool_ID"
"208230270018_R08C01","431-BG02985","Plate25","H5",208230270018,"R08C01","431-BG02985",NA
"208230270091_R01C01","431-BG02745","Plate25","A6",208230270091,"R01C01","431-BG02745",NA
"208230270091_R02C01","431-BG02849","Plate25","B6",208230270091,"R02C01","431-BG02849",NA
"208230270091_R03C01","431-BG02860","Plate25","C6",208230270091,"R03C01","431-BG02860",NA
"208230270091_R04C01","431-BG01930","Plate25","D6",208230270091,"R04C01","431-BG01930",NA
"208230270091_R05C01","431-BG02833","Plate25","E6",208230270091,"R05C01","431-BG02833",NA
"208230270091_R06C01","431-BG02875","Plate25","F6",208230270091,"R06C01","431-BG02875",NA
"208230270091_R07C01","431-BG02883","Plate25","G6",208230270091,"R07C01","431-BG02883",NA
"208230270091_R08C01","431-BG02880","Plate25","H6",208230270091,"R08C01","431-BG02880",NA
"208230270055_R01C01","431-BG02824","Plate25","A7",208230270055,"R01C01","431-BG02824",NA
"208230270055_R02C01","431-BG02928","Plate25","B7",208230270055,"R02C01","431-BG02928",NA
"208230270055_R03C01","431-BG03079","Plate25","C7",208230270055,"R03C01","431-BG03079",NA
"208230270055_R04C01","431-BG02889","Plate25","D7",208230270055,"R04C01","431-BG02889",NA
"208230270055_R05C01","431-BG02872","Plate25","E7",208230270055,"R05C01","431-BG02872",NA
"208230270055_R06C01","431-BG02909","Plate25","F7",208230270055,"R06C01","431-BG02909",NA
"208230270055_R07C01","431-BG02836","Plate25","G7",208230270055,"R07C01","431-BG02836",NA
"208230270055_R08C01","431-BG02908","Plate25","H7",208230270055,"R08C01","431-BG02908",NA
"208230270042_R01C01","431-BG02917","Plate25","A8",208230270042,"R01C01","431-BG02917",NA
"208230270042_R02C01","431-BG02890","Plate25","B8",208230270042,"R02C01","431-BG02890",NA
"208230270042_R03C01","431-BG03058","Plate25","C8",208230270042,"R03C01","431-BG03058",NA
"208230270042_R04C01","431-BG02952","Plate25","D8",208230270042,"R04C01","431-BG02952",NA
"208230270042_R05C01","431-BG02951","Plate25","E8",208230270042,"R05C01","431-BG02951",NA
"208230270042_R06C01","431-BG02965","Plate25","F8",208230270042,"R06C01","431-BG02965",NA
"208230270042_R07C01","431-BG03068","Plate25","G8",208230270042,"R07C01","431-BG03068",NA
"208230270042_R08C01","431-BG03072","Plate25","H8",208230270042,"R08C01","431-BG03072",NA
"208230270027_R01C01","431-BG03065","Plate25","A9",208230270027,"R01C01","431-BG03065",NA
"208230270027_R02C01","431-BG02959","Plate25","B9",208230270027,"R02C01","431-BG02959",NA
"208230270027_R03C01","431-BG02943","Plate25","C9",208230270027,"R03C01","431-BG02943",NA
"208230270027_R04C01","431-BG03042","Plate25","D9",208230270027,"R04C01","431-BG03042",NA
"208230270027_R05C01","431-BG02944","Plate25","E9",208230270027,"R05C01","431-BG02944",NA
"208230270027_R06C01","431-BG02903","Plate25","F9",208230270027,"R06C01","431-BG02903",NA
"208230270027_R07C01","431-BG02997","Plate25","G9",208230270027,"R07C01","431-BG02997",NA
"208230270027_R08C01","431-BG02948","Plate25","H9",208230270027,"R08C01","431-BG02948",NA
"208230260017_R01C01","431-BG02870","Plate25","A10",208230260017,"R01C01","431-BG02870",NA
"208230260017_R02C01","431-BG02936","Plate25","B10",208230260017,"R02C01","431-BG02936",NA
"208230260017_R03C01","431-BG03064","Plate25","C10",208230260017,"R03C01","431-BG03064",NA
"208230260017_R04C01","431-BG03027","Plate25","D10",208230260017,"R04C01","431-BG03027",NA
"208230260017_R05C01","431-BG02924","Plate25","E10",208230260017,"R05C01","431-BG02924",NA
"208230260017_R06C01","431-BG03049","Plate25","F10",208230260017,"R06C01","431-BG03049",NA
"208230260017_R07C01","431-BG03066","Plate25","G10",208230260017,"R07C01","431-BG03066",NA
"208230260017_R08C01","431-BG02958","Plate25","H10",208230260017,"R08C01","431-BG02958",NA
"208230260112_R01C01","431-BG03052","Plate25","A11",208230260112,"R01C01","431-BG03052",NA
"208230260112_R02C01","431-BG03061","Plate25","B11",208230260112,"R02C01","431-BG03061",NA
"208230260112_R03C01","431-BG02898","Plate25","C11",208230260112,"R03C01","431-BG02898",NA
"208230260112_R04C01","431-BG02930","Plate25","D11",208230260112,"R04C01","431-BG02930",NA
"208230260112_R05C01","431-BG02947","Plate25","E11",208230260112,"R05C01","431-BG02947",NA
"208230260112_R06C01","431-BG02986","Plate25","F11",208230260112,"R06C01","431-BG02986",NA
"208230260112_R07C01","431-BG02987","Plate25","G11",208230260112,"R07C01","431-BG02987",NA
"208230260112_R08C01","431-BG03828","Plate25","H11",208230260112,"R08C01","431-BG03828",NA
"208230270021_R01C01","431-BG02961","Plate25","A12",208230270021,"R01C01","431-BG02961",NA
"208230270021_R02C01","431-BG02916","Plate25","B12",208230270021,"R02C01","431-BG02916",NA
"208230270021_R03C01","431-BG03074","Plate25","C12",208230270021,"R03C01","431-BG03074",NA
"208230270021_R04C01","431-BG02990","Plate25","D12",208230270021,"R04C01","431-BG02990",NA
"208230270021_R05C01","431-BG03067","Plate25","E12",208230270021,"R05C01","431-BG03067",NA
"208230270021_R06C01","431-BG03034","Plate25","F12",208230270021,"R06C01","431-BG03034",NA
"208230270021_R07C01","431-BG03030","Plate25","G12",208230270021,"R07C01","431-BG03030",NA
"208230270021_R08C01","431-BG03053","Plate25","H12",208230270021,"R08C01","431-BG03053",NA
"207865030037_R01C01","431-BG02935","Plate26","A1",207865030037,"R01C01","431-BG02935",NA
"207865030037_R02C01","431-BG03026","Plate26","B1",207865030037,"R02C01","431-BG03026",NA
"207865030037_R03C01","431-BG02989","Plate26","C1",207865030037,"R03C01","431-BG02989",NA
"207865030037_R04C01","431-BG03041","Plate26","D1",207865030037,"R04C01","431-BG03041",NA
"207865030037_R05C01","431-BG02968","Plate26","E1",207865030037,"R05C01","431-BG02968",NA
"207865030037_R06C01","431-BG02988","Plate26","F1",207865030037,"R06C01","431-BG02988",NA
"207865030037_R07C01","431-BG02976","Plate26","G1",207865030037,"R07C01","431-BG02976",NA
"207865030037_R08C01","431-BG02500","Plate26","H1",207865030037,"R08C01","431-BG02500",NA
"207865030014_R01C01","431-BG03829","Plate26","A2",207865030014,"R01C01","431-BG03829",NA
"207865030014_R02C01","431-BG02933","Plate26","B2",207865030014,"R02C01","431-BG02933",NA
"207865030014_R03C01","431-BG02981","Plate26","C2",207865030014,"R03C01","431-BG02981",NA
"207865030014_R04C01","431-BG02973","Plate26","D2",207865030014,"R04C01","431-BG02973",NA
"207865030014_R05C01","431-BG02978","Plate26","E2",207865030014,"R05C01","431-BG02978",NA
"207865030014_R06C01","431-BG02984","Plate26","F2",207865030014,"R06C01","431-BG02984",NA
"207865030014_R07C01","431-BG03032","Plate26","G2",207865030014,"R07C01","431-BG03032",NA
"207865030014_R08C01","431-BG02970","Plate26","H2",207865030014,"R08C01","431-BG02970",NA
"207882990047_R01C01","431-BG02946","Plate26","A3",207882990047,"R01C01","431-BG02946",NA
"207882990047_R02C01","431-BG03035","Plate26","B3",207882990047,"R02C01","431-BG03035",NA
"207882990047_R03C01","431-BG01870","Plate26","C3",207882990047,"R03C01","431-BG01870",NA
"207882990047_R04C01","431-BG03057","Plate26","D3",207882990047,"R04C01","431-BG03057",NA
"207882990047_R05C01","431-BG03054","Plate26","E3",207882990047,"R05C01","431-BG03054",NA
"207882990047_R06C01","431-BG02931","Plate26","F3",207882990047,"R06C01","431-BG02931",NA
"207882990047_R07C01","431-BG02983","Plate26","G3",207882990047,"R07C01","431-BG02983",NA
"207882990047_R08C01","431-BG02993","Plate26","H3",207882990047,"R08C01","431-BG02993",NA
"207882990046_R01C01","431-BG03024","Plate26","A4",207882990046,"R01C01","431-BG03024",NA
"207882990046_R02C01","431-BG03063","Plate26","B4",207882990046,"R02C01","431-BG03063",NA
"207882990046_R03C01","431-BG03022","Plate26","C4",207882990046,"R03C01","431-BG03022",NA
"207882990046_R04C01","431-BG03033","Plate26","D4",207882990046,"R04C01","431-BG03033",NA
"207882990046_R05C01","431-BG02941","Plate26","E4",207882990046,"R05C01","431-BG02941",NA
"207882990046_R06C01","431-BG02998","Plate26","F4",207882990046,"R06C01","431-BG02998",NA
"207882990046_R07C01","431-BG03029","Plate26","G4",207882990046,"R07C01","431-BG03029",NA
"207882990046_R08C01","431-BG02966","Plate26","H4",207882990046,"R08C01","431-BG02966",NA
"207865030039_R01C01","431-BG01956","Plate26","A5",207865030039,"R01C01","431-BG01956",NA
"207865030039_R02C01","431-BG02964","Plate26","B5",207865030039,"R02C01","431-BG02964",NA
"207865030039_R03C01","431-BG02992","Plate26","C5",207865030039,"R03C01","431-BG02992",NA
"207865030039_R04C01","431-BG03048","Plate26","D5",207865030039,"R04C01","431-BG03048",NA
"207865030039_R05C01","431-BG02962","Plate26","E5",207865030039,"R05C01","431-BG02962",NA
"207865030039_R06C01","431-BG02865","Plate26","F5",207865030039,"R06C01","431-BG02865",NA
"207865030039_R07C01","431-BG02979","Plate26","G5",207865030039,"R07C01","431-BG02979",NA
"207865030039_R08C01","431-BG03038","Plate26","H5",207865030039,"R08C01","431-BG03038",NA
"207865030029_R01C01","431-BG02994","Plate26","A6",207865030029,"R01C01","431-BG02994",NA
"207865030029_R02C01","431-BG02544","Plate26","B6",207865030029,"R02C01","431-BG02544",NA
"207865030029_R03C01","431-BG03036","Plate26","C6",207865030029,"R03C01","431-BG03036",NA
"207865030029_R04C01","431-BG02926","Plate26","D6",207865030029,"R04C01","431-BG02926",NA
"207865030029_R05C01","431-BG02977","Plate26","E6",207865030029,"R05C01","431-BG02977",NA
"207865030029_R06C01","431-BG03047","Plate26","F6",207865030029,"R06C01","431-BG03047",NA
"207865030029_R07C01","431-BG02972","Plate26","G6",207865030029,"R07C01","431-BG02972",NA
"207865030029_R08C01","431-BG02982","Plate26","H6",207865030029,"R08C01","431-BG02982",NA
"207882990066_R01C01","431-BG01064","Plate26","A7",207882990066,"R01C01","431-BG01064",NA
"207882990066_R02C01","431-BG02954","Plate26","B7",207882990066,"R02C01","431-BG02954",NA
"207882990066_R03C01","431-BG02960","Plate26","C7",207882990066,"R03C01","431-BG02960",NA
"207882990066_R04C01","431-BG02980","Plate26","D7",207882990066,"R04C01","431-BG02980",NA
"207882990066_R05C01","431-BG02995","Plate26","E7",207882990066,"R05C01","431-BG02995",NA
"207882990066_R06C01","431-BG02905","Plate26","F7",207882990066,"R06C01","431-BG02905",NA
"207882990066_R07C01","431-BG03028","Plate26","G7",207882990066,"R07C01","431-BG03028",NA
"207882990066_R08C01","431-BG03043","Plate26","H7",207882990066,"R08C01","431-BG03043",NA
"207882990070_R01C01","431-BG03050","Plate26","A8",207882990070,"R01C01","431-BG03050",NA
"207882990070_R02C01","431-BG03023","Plate26","B8",207882990070,"R02C01","431-BG03023",NA
"207882990070_R03C01","431-BG03025","Plate26","C8",207882990070,"R03C01","431-BG03025",NA
"207882990070_R04C01","431-BG02856","Plate26","D8",207882990070,"R04C01","431-BG02856",NA
"207882990070_R05C01","431-BG02950","Plate26","E8",207882990070,"R05C01","431-BG02950",NA
"207882990070_R06C01","431-BG02953","Plate26","F8",207882990070,"R06C01","431-BG02953",NA
"207882990070_R07C01","431-BG02991","Plate26","G8",207882990070,"R07C01","431-BG02991",NA
"207882990070_R08C01","431-BG03059","Plate26","H8",207882990070,"R08C01","431-BG03059",NA
"208139170081_R01C01","431-BG00203","Plate05","A1",208139170081,"R01C01","431-BG00203",NA
"208139170081_R02C01","431-BG00223","Plate05","B1",208139170081,"R02C01","431-BG00223",NA
"208139170081_R03C01","431-BG00289","Plate05","C1",208139170081,"R03C01","431-BG00289",NA
"208139170081_R04C01","431-BG00310","Plate05","D1",208139170081,"R04C01","431-BG00310",NA
"208139170081_R05C01","431-BG00286","Plate05","E1",208139170081,"R05C01","431-BG00286",NA
"208139170081_R06C01","431-BG00305","Plate05","F1",208139170081,"R06C01","431-BG00305",NA
"208139170081_R07C01","431-BG00348","Plate05","G1",208139170081,"R07C01","431-BG00348",NA
"208139170081_R08C01","431-BG00300","Plate05","H1",208139170081,"R08C01","431-BG00300",NA
"208139170012_R01C01","431-BG00358","Plate05","A2",208139170012,"R01C01","431-BG00358",NA
"208139170012_R02C01","431-BG00336","Plate05","B2",208139170012,"R02C01","431-BG00336",NA
"208139170012_R03C01","431-BG00229","Plate05","C2",208139170012,"R03C01","431-BG00229",NA
"208139170012_R04C01","431-BG00227","Plate05","D2",208139170012,"R04C01","431-BG00227",NA
"208139170012_R05C01","431-BG00335","Plate05","E2",208139170012,"R05C01","431-BG00335",NA
"208139170012_R06C01","431-BG00298","Plate05","F2",208139170012,"R06C01","431-BG00298",NA
"208139170012_R07C01","431-BG00352","Plate05","G2",208139170012,"R07C01","431-BG00352",NA
"208139170012_R08C01","431-BG00316","Plate05","H2",208139170012,"R08C01","431-BG00316",NA
"208139170070_R01C01","431-BG00361","Plate05","A3",208139170070,"R01C01","431-BG00361",NA
"208139170070_R02C01","431-BG00279","Plate05","B3",208139170070,"R02C01","431-BG00279",NA
"208139170070_R03C01","431-BG00301","Plate05","C3",208139170070,"R03C01","431-BG00301",NA
"208139170070_R04C01","431-BG00322","Plate05","D3",208139170070,"R04C01","431-BG00322",NA
"208139170070_R05C01","431-BG00324","Plate05","E3",208139170070,"R05C01","431-BG00324",NA
"208139170070_R06C01","431-BG00391","Plate05","F3",208139170070,"R06C01","431-BG00391",NA
"208139170070_R07C01","431-BG00154","Plate05","G3",208139170070,"R07C01","431-BG00154",NA
"208139170070_R08C01","431-BG00327","Plate05","H3",208139170070,"R08C01","431-BG00327",NA
"208139170154_R01C01","431-BG00192","Plate05","A4",208139170154,"R01C01","431-BG00192",NA
"208139170154_R02C01","431-BG00296","Plate05","B4",208139170154,"R02C01","431-BG00296",NA
"208139170154_R03C01","431-BG00315","Plate05","C4",208139170154,"R03C01","431-BG00315",NA
"208139170154_R04C01","431-BG00270","Plate05","D4",208139170154,"R04C01","431-BG00270",NA
"208139170154_R05C01","431-BG00293","Plate05","E4",208139170154,"R05C01","431-BG00293",NA
"208139170154_R06C01","431-BG00302","Plate05","F4",208139170154,"R06C01","431-BG00302",NA
"208139170154_R07C01","431-BG00265","Plate05","G4",208139170154,"R07C01","431-BG00265",NA
"208139170154_R08C01","431-BG00331","Plate05","H4",208139170154,"R08C01","431-BG00331",NA
"208138740105_R01C01","431-BG00306","Plate05","A5",208138740105,"R01C01","431-BG00306",NA
"208138740105_R02C01","431-BG00262","Plate05","B5",208138740105,"R02C01","431-BG00262",NA
"208138740105_R03C01","431-BG00304","Plate05","C5",208138740105,"R03C01","431-BG00304",NA
"208138740105_R04C01","431-BG00199","Plate05","D5",208138740105,"R04C01","431-BG00199",NA
"208138740105_R05C01","431-BG00362","Plate05","E5",208138740105,"R05C01","431-BG00362",NA
"208138740105_R06C01","431-BG00297","Plate05","F5",208138740105,"R06C01","431-BG00297",NA
"208138740105_R07C01","431-BG00277","Plate05","G5",208138740105,"R07C01","431-BG00277",NA
"208138740105_R08C01","431-BG00284","Plate05","H5",208138740105,"R08C01","431-BG00284",NA
"208144140041_R01C01","431-BG00326","Plate05","A6",208144140041,"R01C01","431-BG00326",NA
"208144140041_R02C01","431-BG00317","Plate05","B6",208144140041,"R02C01","431-BG00317",NA
"208144140041_R03C01","431-BG00267","Plate05","C6",208144140041,"R03C01","431-BG00267",NA
"208144140041_R04C01","431-BG00283","Plate05","D6",208144140041,"R04C01","431-BG00283",NA
"208144140041_R05C01","431-BG00318","Plate05","E6",208144140041,"R05C01","431-BG00318",NA
"208144140041_R06C01","431-BG00276","Plate05","F6",208144140041,"R06C01","431-BG00276",NA
"208144140041_R07C01","431-BG00303","Plate05","G6",208144140041,"R07C01","431-BG00303",NA
"208144140041_R08C01","431-BG00339","Plate05","H6",208144140041,"R08C01","431-BG00339",NA
"208139170132_R01C01","431-BG00263","Plate05","A7",208139170132,"R01C01","431-BG00263",NA
"208139170132_R02C01","431-BG00258","Plate05","B7",208139170132,"R02C01","431-BG00258",NA
"208139170132_R03C01","431-BG00311","Plate05","C7",208139170132,"R03C01","431-BG00311",NA
"208139170132_R04C01","431-BG00351","Plate05","D7",208139170132,"R04C01","431-BG00351",NA
"208139170132_R05C01","431-BG00340","Plate05","E7",208139170132,"R05C01","431-BG00340",NA
"208139170132_R06C01","431-BG00378","Plate05","F7",208139170132,"R06C01","431-BG00378",NA
"208139170132_R07C01","431-BG00423","Plate05","G7",208139170132,"R07C01","431-BG00423",NA
"208139170132_R08C01","431-BG00357","Plate05","H7",208139170132,"R08C01","431-BG00357",NA
"208139170010_R01C01","431-BG00370","Plate05","A8",208139170010,"R01C01","431-BG00370",NA
"208139170010_R02C01","431-BG00387","Plate05","B8",208139170010,"R02C01","431-BG00387",NA
"208139170010_R03C01","431-BG00363","Plate05","C8",208139170010,"R03C01","431-BG00363",NA
"208139170010_R04C01","431-BG00269","Plate05","D8",208139170010,"R04C01","431-BG00269",NA
"208139170010_R05C01","431-BG00237","Plate05","E8",208139170010,"R05C01","431-BG00237",NA
"208139170010_R06C01","431-BG00427","Plate05","F8",208139170010,"R06C01","431-BG00427",NA
"208139170010_R07C01","431-BG00367","Plate05","G8",208139170010,"R07C01","431-BG00367",NA
"208139170010_R08C01","431-BG00383","Plate05","H8",208139170010,"R08C01","431-BG00383",NA
"208139170133_R01C01","431-BG00380","Plate05","A9",208139170133,"R01C01","431-BG00380",NA
"208139170133_R02C01","431-BG00205","Plate05","B9",208139170133,"R02C01","431-BG00205",NA
"208139170133_R03C01","431-BG00350","Plate05","C9",208139170133,"R03C01","431-BG00350",NA
"208139170133_R04C01","431-BG00353","Plate05","D9",208139170133,"R04C01","431-BG00353",NA
"208139170133_R05C01","431-BG00385","Plate05","E9",208139170133,"R05C01","431-BG00385",NA
"208139170133_R06C01","431-BG00325","Plate05","F9",208139170133,"R06C01","431-BG00325",NA
"208139170133_R07C01","431-BG00379","Plate05","G9",208139170133,"R07C01","431-BG00379",NA
"208139170133_R08C01","431-BG00435","Plate05","H9",208139170133,"R08C01","431-BG00435",NA
"208144140047_R01C01","431-BG00369","Plate05","A10",208144140047,"R01C01","431-BG00369",NA
"208144140047_R02C01","431-BG00359","Plate05","B10",208144140047,"R02C01","431-BG00359",NA
"208144140047_R03C01","431-BG00308","Plate05","C10",208144140047,"R03C01","431-BG00308",NA
"208144140047_R04C01","431-BG00314","Plate05","D10",208144140047,"R04C01","431-BG00314",NA
"208144140047_R05C01","431-BG00355","Plate05","E10",208144140047,"R05C01","431-BG00355",NA
"208144140047_R06C01","431-BG00236","Plate05","F10",208144140047,"R06C01","431-BG00236",NA
"208144140047_R07C01","431-BG00259","Plate05","G10",208144140047,"R07C01","431-BG00259",NA
"208144140047_R08C01","431-BG00360","Plate05","H10",208144140047,"R08C01","431-BG00360",NA
"208139170134_R01C01","431-BG00426","Plate05","A11",208139170134,"R01C01","431-BG00426",NA
"208139170134_R02C01","431-BG00401","Plate05","B11",208139170134,"R02C01","431-BG00401",NA
